"","tweet_id","date","complaint_label","tweet_text","usr_followers_count","usr_verified"
"1982",479675391791988736,2014-06-19 17:21:40,"Non-Complaint","@AmericanAir by all means.",212,FALSE
"1983",479678156568551424,2014-06-19 17:32:39,"Non-Complaint","Kudos to #yul @aircanada agent who quite firmly (but politely) told non-boarders to sit down. Crowding the desk DOESN'T get us there faster!",938,FALSE
"1984",479679266745896960,2014-06-19 17:37:03,"Non-Complaint","@work2BFit @mtnsolace @VirginAmerica Looks pretty cool so far! Thanks!! Have a great day!!",3748,FALSE
"1985",479679986924658688,2014-06-19 17:39:55,"Non-Complaint","@AmericanAir live #worldcup2014 streaming...... http://t.co/aPGTnwFHwL",63,FALSE
"1986",479681270419439616,2014-06-19 17:45:01,"Complaint","@AmericanAir this is incredibly frustrating. Flight 76 lax to Dulles- cancelled? Then rebooked - then cancelled again? #lostacustomer",93,FALSE
"1987",479681377655603200,2014-06-19 17:45:27,"Non-Complaint","@AmericanAir to beef up its @flyLAXairport (LAX) schedule a bit this fall http://t.co/NM1WZsKM6T",380,FALSE
"1988",479681443493584896,2014-06-19 17:45:42,"Non-Complaint","Why can't @British_Airways open a route from Manchester to Milan?! Getting real sick of the @Ryanair service!!!! #cantkeepmyhandluggage",108,FALSE
"1989",479685597569630208,2014-06-19 18:02:13,"Non-Complaint","Fly to Canada with these @AirCanada deals starting from $94 one-way from select U.S. cities. Book soon! http://t.co/9YkIgaIlKr",4854,FALSE
"1990",479691928607686656,2014-06-19 18:27:22,"Non-Complaint","@_austrian  STILL NO RESPONSE. WOW.",24,FALSE
"1991",479692895742881792,2014-06-19 18:31:13,"Non-Complaint","@united N66828 Delivered
Read more:http://t.co/kJXbKUfnwk http://t.co/5NthIXBpnk",187,FALSE
"1992",479692965548662784,2014-06-19 18:31:29,"Complaint","My @AmericanAir flight is delayed bc the plane is broken. Flying first class and being to rebook. They have dropped the ball!",133,FALSE
"1993",479693896864518144,2014-06-19 18:35:11,"Non-Complaint","@LaurenThomson00 Audiobility has just confirmed that @BritishAirways have the aircraft fueled and bar fridges stocked ready for take off",120,FALSE
"1994",479698424883724288,2014-06-19 18:53:11,"Non-Complaint","“@AmericanAir: @mk_clark You must be legal drinking age to purchase alcohol on board our planes.” @lexa_willen @casechambers",363,FALSE
"1995",479699031753773056,2014-06-19 18:55:36,"Non-Complaint","@asercaairlines puedo a partir de la segunda pregunta ?",401,FALSE
"1996",479699477402353664,2014-06-19 18:57:22,"Non-Complaint","@birchbox @JetBlue My June Birchbox. My quiz results were a tie between Chicago &amp; Portland!! :D #birchbox #jetblue http://t.co/mc2Fpegi86",224,FALSE
"1997",479700502246993920,2014-06-19 19:01:26,"Non-Complaint","@SouthwestAir cancelled my 7:20 AM flt with NO notice and has me on evening flt instead.  Missing #NAAEduConf and Michael J Fox speech.",1132,FALSE
"1998",479701630175019008,2014-06-19 19:05:55,"Complaint","Dear @AirCanada delaying a flight for 7hrs,should not be called a delay &amp; as for your 10$ vouchers u can..&amp; it doesn't replace my time&amp;plans",8385,FALSE
"1999",479702232351653888,2014-06-19 19:08:19,"Non-Complaint","@AviorAirlines Cuanto tiempo mas tendre q esperar a q me devuelvan mi dinero?? Ya voy a cumplir 3 meses q Irresponsables son.",23,FALSE
"2000",479702737333260288,2014-06-19 19:10:19,"Non-Complaint","@Ryanair is there two flights flying to gran canaria LPA on the 26th of June only 20 minutes apart or are the times wrong?",506,FALSE
"2001",479703914669809664,2014-06-19 19:15:00,"Non-Complaint","@cindycapo @AmericanAir @USAirways Hi Cindy!",2309,FALSE
"2002",479704524937248768,2014-06-19 19:17:25,"Non-Complaint","Photo: I mean. Really? Again? #flight906 @jetblue (at Chicago O’Hare International Airport) http://t.co/5DBYotOlTn",530,FALSE
"2003",479705541443219456,2014-06-19 19:21:28,"Non-Complaint","@British_Airways I am flying from PHL to Heathrow and then to Dublin. Do I have to go through customs or wait in a special area to wait?",45,FALSE
"2004",479708261273583616,2014-06-19 19:32:16,"Non-Complaint","Smh RT @AmericanAir Our fat bottomed girls make your world go round. [Photo: @avgeek1701] http://t.co/G6ObG8H6LW",470,FALSE
"2005",479709501105635328,2014-06-19 19:37:12,"Non-Complaint","Hej @SAS! Får jag bonuspoäng för flighten Malmö - Köpenhamn som jag nyss gjorde innan avresan mot Arlanda? Glad midsommar!",85,FALSE
"2006",479711682441125888,2014-06-19 19:45:52,"Non-Complaint",".@DELTA DIDN'T FOLLOW THROUGH WITH THEIR PIZZA PROMISE. #5hourdelaydeservespizza",340,FALSE
"2007",479712726806048768,2014-06-19 19:50:01,"Complaint","Hey @USAirways , thanks for telling me to contact customer service.  It's been a month and all my messages went unanswered.  You are a liar!",0,FALSE
"2008",479715124261822464,2014-06-19 19:59:32,"Complaint",".@FrontierCare Your new system prioritizes *your* time &amp; workflow over mine. 3 different processes for res, seat &amp; baggage? #wastingmytime",261,FALSE
"2009",479715168289427456,2014-06-19 19:59:43,"Non-Complaint","@UMG_Chris @AmericanAir That's for talking so much shit on them, hope ya get it back",952,FALSE
"2010",479715454013825024,2014-06-19 20:00:51,"Non-Complaint",".@Emirates and @DubaiDutyFree1 sign on as sponsors for FIBA U17 World Championship: http://t.co/M8cfxco8oE #FIBAU17 http://t.co/nOPUyXxZSb",104526,TRUE
"2011",479717478889553920,2014-06-19 20:08:54,"Non-Complaint","Unreal! RT @AmericanAir: @jmspool We're sorry if we offended you, Jared. It's meant to be a fun pun to a Queen lyric.",17064,FALSE
"2012",479717559340498944,2014-06-19 20:09:13,"Non-Complaint","@AmericanAir http://t.co/ymrDHFWq57",95,FALSE
"2013",479718474068275200,2014-06-19 20:12:51,"Non-Complaint","@AirCanada Le vol AC1133 vers Vancouver est-il parti? :)",699,FALSE
"2014",479720358158041088,2014-06-19 20:20:20,"Non-Complaint","Enter @WorldMarket #SummerGetaway Sweeps for a chance to win a trip for 4 on @SouthwestAir. Winner each week http://t.co/9NiTRwB67G",4181,FALSE
"2015",479721056920289280,2014-06-19 20:23:07,"Non-Complaint","@AmericanAir I hope so!",1043,FALSE
"2016",479721081386041344,2014-06-19 20:23:13,"Complaint","Never flying @united again!  No crew for 1st flight, now flight delayed &amp; NO ONE working gate, can't get answers!  #Ridiculous",2412,FALSE
"2017",479721889976176640,2014-06-19 20:26:26,"Complaint","@AmericanAir thanks for trying, but not helpful-can't do it online. do i need to call/be on hold for typical 45 min!?!?! #insulttoinjury",2,FALSE
"2018",479722795564564480,2014-06-19 20:30:01,"Non-Complaint","@DeltaAssist  my brother travelled from LA to dubai, missing bags since Tuesday nowFriday. One bag arrived today. Vacation over on Sunday",111,FALSE
"2019",479724338292068352,2014-06-19 20:36:09,"Non-Complaint","@united when is the next #planechat",40,FALSE
"2020",479724433645395968,2014-06-19 20:36:32,"Non-Complaint","@Lufthansa_USA I'm one for understatement. ;-) #tni",1323,FALSE
"2021",479724722830065664,2014-06-19 20:37:41,"Non-Complaint","@KLM no idea but in sure he was shooting someone or something",1018,FALSE
"2022",479725762757804032,2014-06-19 20:41:49,"Non-Complaint","Sizde mal mal işler yapmayın yarın bütüm var lan benim getirin uçağı @ucurbenipegasus @PegasusPWA",308,FALSE
"2023",479725774132363264,2014-06-19 20:41:52,"Complaint","Flight was supposed to leave at 1230 then delayed to 7 PM then moved up to 4 PM now back to 645 PM. Thanks @AmericanAir",79,FALSE
"2024",479725778968788992,2014-06-19 20:41:53,"Non-Complaint","Start the engines @BritishAirways , they are on their way!!! #WorldCup2014 #EnglandvsUruguay",113,FALSE
"2025",479725947512717312,2014-06-19 20:42:33,"Non-Complaint","YOO Rooney &amp; all, @British_Airways is waiting",456,FALSE
"2026",479726031465889792,2014-06-19 20:42:53,"Non-Complaint","Call @BritishAirways tell them to fuel the 747 and start the engine #WorldCup2014",3355,FALSE
"2027",479726326526803968,2014-06-19 20:44:03,"Non-Complaint","@GlynAikins @BritishAirways LOOOOOOOOOOOOL",1388,FALSE
"2028",479726804564197376,2014-06-19 20:45:57,"Non-Complaint","The only good thing to come out of a delayed @united flight: ability to watch England-Uruguay #WorldCup game at @GLBC_Cleveland.",1774,FALSE
"2029",479727095976062976,2014-06-19 20:47:07,"Non-Complaint","@British_Airways thank you, an update - not good news but that's better than silence, and an apology.",147,FALSE
"2030",479729019504443392,2014-06-19 20:54:45,"Complaint","@united I know the storms really messed up flights last night, but I really need my luggage, asap. Hoping you can get it to me soon",33,FALSE
"2031",479730605442097152,2014-06-19 21:01:03,"Non-Complaint","@grujer @SunCountryAir @Delta rather have empty seats than happy customers.",45,FALSE
"2032",479731499554443264,2014-06-19 21:04:37,"Non-Complaint","@DeltaAssist do you have a phone number I could call to follow up about items left on planes?",422,FALSE
"2033",479734254604001280,2014-06-19 21:15:33,"Complaint","@United Airlines does not care about their customers - their reservations supervisor just told me his boss doesn't take phone calls",241,FALSE
"2034",479734785955618816,2014-06-19 21:17:40,"Non-Complaint","@erlendaasland @SAS  Takk for svar:) Satser på at at SAS leverer:)",76,FALSE
"2035",479735876327460864,2014-06-19 21:22:00,"Non-Complaint","@BossManning lmao.  What about Southwest though... I have a soft spot for @united because of the United Center &amp; that huge wing at O'Hare..",304,FALSE
"2036",479735896691191808,2014-06-19 21:22:05,"Complaint","@SouthwestAir Can you advise why flight 4656 is delayed from 3pm? Frustrating to be told the flight was on time! What is the new dep. time?",7,FALSE
"2037",479736299419492352,2014-06-19 21:23:41,"Complaint","@blario @united NOPE. Their atrocious service has put me in the worst situations. I hope they go bankrupt.",1192,FALSE
"2038",479737121234620416,2014-06-19 21:26:57,"Non-Complaint","@EGDKarma @Methodz_sB @VirginAmerica I got you. http://t.co/Rs6P2zvLw5",69,FALSE
"2039",479738697529581568,2014-06-19 21:33:13,"Non-Complaint","@OrlandoChris A4. For Pacific NW, @AlaskaAir is hard to beat with companion tix and flexible awards with good partners #tripitchat",293,FALSE
"2040",479740336248328192,2014-06-19 21:39:43,"Complaint","@TripIt we use @united.  Only Delta and United fly into tiny LNK and delta always causes me travel problems  #TripItChat",22,FALSE
"2041",479741490545975296,2014-06-19 21:44:19,"Non-Complaint","@DeltaAssist No worries now. I spoke to someone already and got it fixed.",62,FALSE
"2042",479743018916802560,2014-06-19 21:50:23,"Complaint","@delta 5533 delayed on tarmac waiting 4 takeoff due to ATC. Flt atd doing great job of keeping passengers' upbeat with drinks/snacks/etc.",163,FALSE
"2043",479748071124140032,2014-06-19 22:10:28,"Non-Complaint","Watching 'A Very British Airline' about @British_Airways on iPlayer, the way that they treat their new recruits is disgraceful.",412,FALSE
"2044",479750805797339136,2014-06-19 22:21:20,"Non-Complaint","@FlyingHighRyan @TheAviationBeat @SouthwestAir nah, I don't feel like it",252,FALSE
"2045",479752971811434496,2014-06-19 22:29:56,"Complaint","Got my third delay in 15 minutes from @united which clearly shows to me they have no idea whats going on!",314,FALSE
"2046",479753246320234496,2014-06-19 22:31:01,"Complaint","I'm stuck in airport limbo hell. My @USAirways flight is delayed, but no time known so I'm stuck at the gate. 3+ hours late. Wifi sucks too.",735,FALSE
"2047",479754376622669824,2014-06-19 22:35:31,"Non-Complaint","I just entered #WorldMarket Summer Getaway Sweeps for a chance to win a trip for 4 on @SouthwestAir. http://t.co/WLYxuNEAOb #SummerGetaway",565,FALSE
"2048",479754616964665344,2014-06-19 22:36:28,"Complaint",".@AirCanada It's not so much the initial issue now so much as there is no one at the Airline I can talk to! I just want to speak to someone!",148,FALSE
"2049",479756874779488256,2014-06-19 22:45:27,"Complaint","bitches lost my bag and didn't even use my full title @FlyingBrussels. http://t.co/ICSgs63W1v",220,FALSE
"2050",479759707335180288,2014-06-19 22:56:42,"Non-Complaint","@AmericanAir Thank you for the prompt update but I am going to miss my function. I am sad.",61,FALSE
"2051",479761782035472384,2014-06-19 23:04:57,"Non-Complaint","This put a smile on my face: @United ground crew rehearsing for the BIG show!  Maybe he should open… http://t.co/dMZQ2miw6f",535,FALSE
"2052",479763793354846208,2014-06-19 23:12:56,"Non-Complaint","@RX931 @flyPAL may winner na po ba? just asking para alam ko if i should still keep my hopes up. hahaha!",184,FALSE
"2053",479765306030555136,2014-06-19 23:18:57,"Non-Complaint","@ihoughton @AmericanAir",14,FALSE
"2054",479765968747364352,2014-06-19 23:21:35,"Non-Complaint","@AmericanAir I need faster replies here...",1306,FALSE
"2055",479767468638863360,2014-06-19 23:27:32,"Complaint","@saab007 @DeltaAssist But I had a seat a hour before the upgrade list cleared. Yes, it was standby originally, but it had cleared.",932,FALSE
"2056",479768873647214592,2014-06-19 23:33:07,"Non-Complaint","@amandadeibert @united LOL.",239,FALSE
"2057",479771645058777088,2014-06-19 23:44:08,"Non-Complaint","@AirCanada are terrible.",40,FALSE
"2058",479772193027420160,2014-06-19 23:46:19,"Non-Complaint","Enjoy flight with @indonesiagaruda 😘😘😘😘😘 cgk-dps👏👏👏👏👏",559,FALSE
"2059",479775480308957184,2014-06-19 23:59:22,"Complaint","@USAirways not sure what hurt more, dislocating my knee or having to pay all these extra fees on top of a first class ticket",1259803,TRUE
"2060",479776627392778240,2014-06-20 00:03:56,"Non-Complaint","Ty @SouthwestAir for sitting me next to homegurl. I fuck w y'all. http://t.co/9HzIBttFJv",126,FALSE
"2061",479777628077838336,2014-06-20 00:07:55,"Non-Complaint","And another thing @mas , why is there an IFE box, in a plane with no IFE? Get rid of them! Lighten up these ladies! http://t.co/55lHYvWOIJ",203,FALSE
"2062",479781584330305536,2014-06-20 00:23:38,"Complaint","@JohnnyJet @AmericanAir my poor parents have been delayed for 8 hours in MIA, now sitting on tarmac.",759,FALSE
"2063",479782277635784704,2014-06-20 00:26:23,"Complaint","Everything that has gone wrong this entire trip has started with @united. Multiple cancelled flights, jerk employees...it's been a nightmare",353,FALSE
"2064",479783497398489088,2014-06-20 00:31:14,"Complaint","@SouthwestAir flight 1299 from MCO to BWI. Nobody at the gate desk can give me info. Just says delayed.  No gate or estimated time. Sch 920?",70,FALSE
"2065",479783784754081792,2014-06-20 00:32:22,"Complaint","What goes on in @FlyFrontier's Zone 1 for boarding? Do you need a sport coat up there? And if you don't have one, do they give you one?",1015,FALSE
"2066",479784209393807360,2014-06-20 00:34:04,"Non-Complaint","Thank you AirAsia for flying us safely.....@airasia (with Wisnu at @PKU_AP2) [pic] — https://t.co/jnJiB3WnoW",39,FALSE
"2067",479784951030636544,2014-06-20 00:37:00,"Non-Complaint","@AmericanAir Once upon a time, @AlexGStone wanted to get to Omaha. But apparently, that was not in her cards...",509,FALSE
"2068",479786825058250752,2014-06-20 00:44:27,"Non-Complaint",".@AmericanAir now has a direct flight to #LosAngeles from #yeg!",1809,FALSE
"2069",479787817006952448,2014-06-20 00:48:24,"Non-Complaint","@AmericanAir on flight 117",19,FALSE
"2070",479788356453163008,2014-06-20 00:50:32,"Complaint","Not sure how your bag never leaves the airport you departed from. Good job, good effort @united",216,FALSE
"2071",479789082059362304,2014-06-20 00:53:25,"Complaint",".@USAirways redeemed MT We're not in charge of adult beverages, but we like where your head is at. #virtualdrink",661,FALSE
"2072",479790011747799040,2014-06-20 00:57:07,"Non-Complaint","@amywhiggins Kudos to the @AlaskaAir social team.",3730,FALSE
